posting_title,price,rooms,sqm,toilets,floor,link,location,city
"Monolocale ottimo stato, quarto piano, Centocelle, Roma",650.0,na,50.0,1,na,"('https://www.immobiliare.it/annunci/103862463/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Bilocale via Riccardo Pitteri, Villa Gordiani, Roma",700.0,2,50.0,na,na,"('https://www.immobiliare.it/annunci/103917001/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Quadrilocale ottimo stato, primo piano, Centocelle, Roma",1300.0,4,100.0,1,na,"('https://www.immobiliare.it/annunci/104099079/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Bilocale viale della Serenissima, Villa Gordiani, Roma",850.0,2,75.0,1,na,"('https://www.immobiliare.it/annunci/101418217/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Bilocale via Cherso 8, Villa Gordiani, Roma",800.0,2,58.0,1,na,"('https://www.immobiliare.it/annunci/82282010/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Appartamento via Gabrio Serbelloni 27, Torpignattara, Roma",550.0,na,45.0,na,na,"('https://www.immobiliare.it/annunci/87629556/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Bilocale via dei Ciceri, Torpignattara, Roma",890.0,2,80.0,1,na,"('https://www.immobiliare.it/annunci/86791158/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Trilocale via dei Ciceri 56, Torpignattara, Roma",900.0,3,80.0,1,na,"('https://www.immobiliare.it/annunci/86790768/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Monolocale via di Villa Certosa 21, Torpignattara, Roma",850.0,na,35.0,1,na,"('https://www.immobiliare.it/annunci/82692685/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Trilocale via delle Betulle 31, Centocelle, Roma",890.0,3,85.0,2,na,"('https://www.immobiliare.it/annunci/104413259/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Trilocale via Romolo Balzani 40, Tor de' Schiavi, Roma",1280.0,3,110.0,2,na,"('https://www.immobiliare.it/annunci/102849126/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Bilocale via dei Ciclamini 29, Centocelle, Roma",600.0,2,135.0,1,na,"('https://www.immobiliare.it/annunci/103352564/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Trilocale via di Acqua Bullicante, Tor de' Schiavi, Roma",1200.0,3,100.0,1,na,"('https://www.immobiliare.it/annunci/90613195/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Bilocale via Gerardo Mercatore 4, Pigneto, Roma",700.0,2,50.0,1,na,"('https://www.immobiliare.it/annunci/83684053/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Bilocale piazzale delle Gardenie 12, Centocelle, Roma",800.0,2,70.0,1,na,"('https://www.immobiliare.it/annunci/104026431/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Bilocale via Livia Drusilla 59, Cinecittà, Roma",850.0,2,80.0,1,na,"('https://www.immobiliare.it/annunci/86400218/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Trilocale via Arpino 55, Centocelle, Roma",900.0,3,75.0,1,na,"('https://www.immobiliare.it/annunci/101401229/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Appartamento via dei Glicini 116C, Centocelle, Roma",900.0,na,45.0,na,na,"('https://www.immobiliare.it/annunci/101641603/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
Palazzo - Edificio in Affitto,850.0,4,58.0,1,na,"('https://www.immobiliare.it/annunci/104572291/', ""Centocelle, Tor de' Schiavi"")","Centocelle, Tor de' Schiavi",Roma
"Trilocale viale Appio Claudio, Cinecittà, Roma",1700.0,3,120.0,2,na,"('https://www.immobiliare.it/annunci/103474344/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale piazza Aruleno Celio Sabino, Cinecittà, Roma",1800.0,4,120.0,2,na,"('https://www.immobiliare.it/annunci/103842663/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale via Marco Valerio Corvo, Cinecittà, Roma",1200.0,4,115.0,2,na,"('https://www.immobiliare.it/annunci/104520593/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Corneli, Quadraro, Roma",650.0,2,38.0,1,na,"('https://www.immobiliare.it/annunci/104623771/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale buono stato, primo piano, Cinecittà, Roma",1200.0,3,70.0,2,na,"('https://www.immobiliare.it/annunci/96183474/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Appartamento via Spurio Cassio 33, Cinecittà, Roma",1450.0,5,150.0,2,na,"('https://www.immobiliare.it/annunci/103940691/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Publio Rutilio Rufo 18, Cinecittà, Roma",950.0,3,85.0,1,na,"('https://www.immobiliare.it/annunci/102418976/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale via Antistio, Cinecittà, Roma",1500.0,4,147.0,2,na,"('https://www.immobiliare.it/annunci/104292155/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Marco Valerio Corvo, Cinecittà, Roma",850.0,2,73.0,1,na,"('https://www.immobiliare.it/annunci/104447353/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Attico Circonvallazione Tuscolana, Cinecittà, Roma",1300.0,3,119.0,1,na,"('https://www.immobiliare.it/annunci/102270126/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale via Carlo Fadda, Cinecittà, Roma",1150.0,4,100.0,2,na,"('https://www.immobiliare.it/annunci/104618099/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Flavio Stilicone, Cinecittà, Roma",900.0,3,93.0,1,na,"('https://www.immobiliare.it/annunci/99309750/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Sulpici 153, Quadraro, Roma",700.0,2,60.0,1,na,"('https://www.immobiliare.it/annunci/102524208/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale piazza San Giovanni Bosco 77, Cinecittà, Roma",1200.0,3,70.0,1,na,"('https://www.immobiliare.it/annunci/104306095/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale viale Dei Consoli 53, Cinecittà, Roma",890.0,2,83.0,1,na,"('https://www.immobiliare.it/annunci/104520999/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Flavio Stilicone 236, Cinecittà, Roma",860.0,2,71.0,1,na,"('https://www.immobiliare.it/annunci/104391927/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Calpurnio Fiamma 130, Cinecittà, Roma",670.0,2,82.0,1,na,"('https://www.immobiliare.it/annunci/104140931/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Attico via Lucio Elio Seiano, Cinecittà, Roma",1500.0,3,127.0,1,na,"('https://www.immobiliare.it/annunci/91188832/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Attico via del Fosso di Santa Maura, Cinecittà, Roma",800.0,2,50.0,1,na,"('https://www.immobiliare.it/annunci/100793831/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Tuscolana 885, Cinecittà, Roma",950.0,2,77.0,1,na,"('https://www.immobiliare.it/annunci/104278201/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via dei Sergii, Quadraro, Roma",1100.0,3,72.0,1,na,"('https://www.immobiliare.it/annunci/104674445/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Quintili 64, Quadraro, Roma",700.0,2,46.0,1,na,"('https://www.immobiliare.it/annunci/104445235/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale piazza Salvatore Galgano 65, Cinecittà, Roma",950.0,4,102.0,1,na,"('https://www.immobiliare.it/annunci/104017891/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via stolone, Cinecittà, Roma",1000.0,3,70.0,2,na,"('https://www.immobiliare.it/annunci/104714477/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Sirio Corbari, Cinecittà, Roma",800.0,3,100.0,2,na,"('https://www.immobiliare.it/annunci/103285398/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Attico via Quintilio Varo 68, Cinecittà, Roma",1250.0,3,75.0,2,na,"('https://www.immobiliare.it/annunci/103328840/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Monolocale via Fabio Rulliano, Cinecittà, Roma",700.0,na,45.0,1,na,"('https://www.immobiliare.it/annunci/101991338/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Gaio Melisso, Quadraro, Roma",980.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/104640289/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Francesco Gentile, Cinecittà, Roma",700.0,2,62.0,1,na,"('https://www.immobiliare.it/annunci/104052589/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale via Enrico Mazzoccolo, Cinecittà, Roma",1020.0,4,99.0,1,na,"('https://www.immobiliare.it/annunci/103253848/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Corneli, Quadraro, Roma",650.0,2,38.0,1,na,"('https://www.immobiliare.it/annunci/104622229/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Monolocale via Tuscolana 695, Quadraro, Roma",1150.0,na,40.0,1,na,"('https://www.immobiliare.it/annunci/92243152/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Guido Zanobini, Cinecittà, Roma",700.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/104508949/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Corneli, Quadraro, Roma",650.0,2,38.0,1,na,"('https://www.immobiliare.it/annunci/104639689/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Contardo Ferrini 7, Cinecittà, Roma",800.0,2,50.0,1,na,"('https://www.immobiliare.it/annunci/103947053/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Quintilio Varo, Cinecittà, Roma",1250.0,3,110.0,2,na,"('https://www.immobiliare.it/annunci/104422225/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
Palazzo - Edificio in Affitto,,5+,801.0,3+,na,"('https://www.immobiliare.it/annunci/100886483/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Appartamento largo Appio Claudio, Cinecittà, Roma",950.0,5,95.0,2,na,"('https://www.immobiliare.it/annunci/104300875/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Monolocale via dei Corneli, Quadraro, Roma",650.0,na,40.0,1,na,"('https://www.immobiliare.it/annunci/104569605/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Corneli, Quadraro, Roma",650.0,2,40.0,1,na,"('https://www.immobiliare.it/annunci/104622207/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Curzio Rufo, Cinecittà, Roma",900.0,3,75.0,1,na,"('https://www.immobiliare.it/annunci/103864589/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Calpurnio Fiamma, Cinecittà, Roma",800.0,3,75.0,1,na,"('https://www.immobiliare.it/annunci/104102477/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Calpurnio Fiamma, Cinecittà, Roma",800.0,3,70.0,1,na,"('https://www.immobiliare.it/annunci/104056649/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale via Libero Leonardi, Cinecittà, Roma",850.0,4,85.0,2,na,"('https://www.immobiliare.it/annunci/104660021/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Monolocale via Masurio Sabino, Quadraro, Roma",500.0,na,22.0,1,na,"('https://www.immobiliare.it/annunci/103672438/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale viale Giulio Agricola, Cinecittà, Roma",700.0,2,40.0,1,na,"('https://www.immobiliare.it/annunci/103841263/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Monolocale via Lucio Sestio, Cinecittà, Roma",490.0,na,25.0,1,na,"('https://www.immobiliare.it/annunci/104265701/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Tuscolana 695, Quadraro, Roma",650.0,2,40.0,1,na,"('https://www.immobiliare.it/annunci/104439179/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Corneli, Quadraro, Roma",650.0,2,36.0,1,na,"('https://www.immobiliare.it/annunci/104622339/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale ottimo stato, settimo piano, Cinecittà, Roma",1100.0,4,90.0,2,na,"('https://www.immobiliare.it/annunci/94616500/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Pasquale Stabilini, Cinecittà, Roma",850.0,3,85.0,2,na,"('https://www.immobiliare.it/annunci/104675835/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale largo Appio Claudio, Cinecittà, Roma",950.0,3,95.0,2,na,"('https://www.immobiliare.it/annunci/104333061/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Monolocale viale dei Consoli, Quadraro, Roma",500.0,na,20.0,1,na,"('https://www.immobiliare.it/annunci/104620525/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
Palazzo - Edificio in Affitto,1000.0,3,75.0,1,na,"('https://www.immobiliare.it/annunci/104531969/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale via Libero Leonardi, Cinecittà, Roma",1250.0,4,110.0,2,na,"('https://www.immobiliare.it/annunci/80346077/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale quinto piano, Cinecittà, Roma",1000.0,2,80.0,1,na,"('https://www.immobiliare.it/annunci/103915845/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Tuscolana, Cinecittà, Roma",400.0,3,90.0,2,na,"('https://www.immobiliare.it/annunci/104721261/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Quadrilocale ottimo stato, sesto piano, Cinecittà, Roma",1200.0,4,110.0,2,na,"('https://www.immobiliare.it/annunci/94616506/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Appartamento via Caio Sulpicio, Cinecittà, Roma",1260.0,na,,na,na,"('https://www.immobiliare.it/annunci/104696031/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Francesco Gentile 57, Cinecittà, Roma",800.0,2,65.0,1,na,"('https://www.immobiliare.it/annunci/100484042/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Corneli 15, Quadraro, Roma",650.0,2,40.0,1,na,"('https://www.immobiliare.it/annunci/98187986/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Attico viale Appio Claudio 362, Cinecittà, Roma",1200.0,3,90.0,1,na,"('https://www.immobiliare.it/annunci/91584456/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Vestricio Spurinna 147, Quadraro, Roma",700.0,2,55.0,1,na,"('https://www.immobiliare.it/annunci/101230795/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale piazza Sempronio Asellio, Cinecittà, Roma",1000.0,3,110.0,1,na,"('https://www.immobiliare.it/annunci/90386433/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale via Lemonia 127, Cinecittà, Roma",1300.0,3,70.0,1,na,"('https://www.immobiliare.it/annunci/102229266/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
Palazzo - Edificio in Affitto,1200.0,4,95.0,1,na,"('https://www.immobiliare.it/annunci/103898063/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale viale Antonio Ciamarra 259, Cinecittà, Roma",750.0,2,30.0,1,na,"('https://www.immobiliare.it/annunci/103557442/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Caio Manilio 30, Cinecittà, Roma",750.0,2,75.0,1,na,"('https://www.immobiliare.it/annunci/89717603/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale largo Appio Claudio, Re di Roma, Roma",950.0,3,95.0,2,na,"('https://www.immobiliare.it/annunci/85215575/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Attico via Libero Leonardi 34, Cinecittà, Roma",1250.0,3,130.0,2,na,"('https://www.immobiliare.it/annunci/72460336/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via dei Levii 29, Quadraro, Roma",620.0,2,35.0,1,na,"('https://www.immobiliare.it/annunci/99725738/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
Palazzo - Edificio in Affitto,1000.0,3,75.0,1,na,"('https://www.immobiliare.it/annunci/104306523/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Livio Salinatore 10, Cinecittà, Roma",900.0,2,75.0,1,na,"('https://www.immobiliare.it/annunci/101035463/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Livia Drusilla 59, Cinecittà, Roma",850.0,2,80.0,1,na,"('https://www.immobiliare.it/annunci/86400218/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Trilocale viale Appio Claudio 240, Cinecittà, Roma",800.0,3,55.0,1,na,"('https://www.immobiliare.it/annunci/96686282/', 'Cinecittà, Quadraro')","Cinecittà, Quadraro",Roma
"Bilocale via Raffaele Lambruschini, Monte Mario - Trionfale, Roma",1150.0,2,97.0,2,na,"('https://www.immobiliare.it/annunci/103758676/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Bilocale via Trionfale 7130, Gemelli - Pineta Sacchetti, Roma",1250.0,2,60.0,1,na,"('https://www.immobiliare.it/annunci/104586013/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Bilocale via Maria Pederzolli Danieli, Monte Mario - Trionfale, Roma",850.0,2,50.0,1,na,"('https://www.immobiliare.it/annunci/104715367/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Trilocale via Giovita Ravizza, Monte Mario - Trionfale, Roma",870.0,3,65.0,1,na,"('https://www.immobiliare.it/annunci/104717189/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Quadrilocale via Giuseppe Allievo 77, Monte Mario - Trionfale, Roma",1400.0,4,117.0,1,na,"('https://www.immobiliare.it/annunci/104660261/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Bilocale via Matteo Palmieri, Monte Mario - Trionfale, Roma",750.0,2,57.0,1,na,"('https://www.immobiliare.it/annunci/104658269/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Trilocale via Andrea Angiulli, Monte Mario - Trionfale, Roma",850.0,3,88.0,1,na,"('https://www.immobiliare.it/annunci/104674283/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Bilocale via Barbiellini Amidei Bernardo 44, Gemelli - Pineta Sacchetti, Roma",840.0,2,120.0,2,na,"('https://www.immobiliare.it/annunci/104626347/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Appartamento via Igea, Camilluccia - Farnesina, Roma",2000.0,5+,185.0,2,na,"('https://www.immobiliare.it/annunci/103380562/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Bilocale via della Pineta Sacchetti 229, Gemelli - Pineta Sacchetti, Roma",700.0,2,40.0,1,na,"('https://www.immobiliare.it/annunci/102676314/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Monolocale via Giuseppe Allievo, Monte Mario - Trionfale, Roma",750.0,na,40.0,1,na,"('https://www.immobiliare.it/annunci/103038910/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Trilocale via Trionfale 8229, Gemelli - Pineta Sacchetti, Roma",1500.0,3,89.0,1,na,"('https://www.immobiliare.it/annunci/104658451/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Bilocale via Della Tenuta di Sant' Agata, Monte Mario - Trionfale, Roma",750.0,2,45.0,1,na,"('https://www.immobiliare.it/annunci/104334631/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Appartamento via Vincenzo Troya 8, Monte Mario - Trionfale, Roma",2200.0,5,160.0,2,na,"('https://www.immobiliare.it/annunci/79348481/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Bilocale via Trionfale, Monte Mario - Trionfale, Roma",1000.0,2,70.0,1,na,"('https://www.immobiliare.it/annunci/103749264/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
"Trilocale via della Pineta Sacchetti, Gemelli - Pineta Sacchetti, Roma",1000.0,3,43.0,1,na,"('https://www.immobiliare.it/annunci/104679655/', 'Trionfale, Monte Mario, Ottavia')","Trionfale, Monte Mario, Ottavia",Roma
