posting_title,price,rooms,sqm,toilets,floor,link,location,tipologie,city
"Appartamento via Livio Andronico 36, Balduina, Roma",440000.0,5+,130.0,2,5+,https://www.immobiliare.it/annunci/103697034/,Balduina,na,Roma
"Bilocale via Antonio Garbasso, Marconi, Roma",189000.0,2,45.0,1,2,https://www.immobiliare.it/annunci/102635144/,Marconi,na,Roma
"Bilocale via Colleverde 26, Settecamini, Roma",118000.0,2,59.0,1,2,https://www.immobiliare.it/annunci/63016704/,Settecamini,na,Roma
"Quadrilocale via Sestriere, Cortina d'Ampezzo, Roma",500000.0,4,122.0,2,4,https://www.immobiliare.it/annunci/103855905/,Cortina d'Ampezzo,na,Roma
"Bilocale via Vaglia 65, Nuovo Salario, Roma",229000.0,2,72.0,1,2,https://www.immobiliare.it/annunci/104265707/,Nuovo Salario,na,Roma
"Appartamento via Paraguay, Pinciano - Villa Ada, Roma",1400000.0,5,170.0,2,5,https://www.immobiliare.it/annunci/102088598/,Pinciano - Villa Ada,na,Roma
"Quadrilocale via Palestro 55, Castro Pretorio, Roma",320000.0,4,100.0,1,4,https://www.immobiliare.it/annunci/103536404/,Castro Pretorio,na,Roma
"Appartamento via Sebino 36, Trieste - Coppedè, Roma",945000.0,5,160.0,2,5,https://www.immobiliare.it/annunci/104110717/,Trieste - Coppedè,na,Roma
"Appartamento via della Mendola, Cortina d'Ampezzo, Roma",980000.0,5+,184.0,2,5+,https://www.immobiliare.it/annunci/103894913/,Cortina d'Ampezzo,na,Roma
"Trilocale via Antonio dal Zotto snc, Mezzocammino, Roma",415000.0,3,88.0,2,3,https://www.immobiliare.it/annunci/101656123/,Mezzocammino,na,Roma
"Appartamento via Frattina, Spagna, Roma",6490000.0,5+,490.0,3+,5+,https://www.immobiliare.it/annunci/98423098/,Spagna,na,Roma
"Trilocale via Monte Epomeo, Talenti, Monte Sacro, Nuovo Salario, Roma",250000.0,3,95.0,1,3,https://www.immobiliare.it/annunci/99532132/,Via Monte Epomeo,na,Roma
"Appartamento piazza Enrico Millo 9, Ostia Levante, Roma",340000.0,5+,160.0,2,5+,https://www.immobiliare.it/annunci/104175781/,Ostia Levante,na,Roma
"Attico via Colli della Farnesina, Camilluccia - Farnesina, Roma",1900000.0,5+,191.0,3,5+,https://www.immobiliare.it/annunci/100500724/,Camilluccia - Farnesina,na,Roma
"Appartamento via di San Valentino, Parioli, Roma",1000000.0,5,253.0,3,5,https://www.immobiliare.it/annunci/101614421/,Parioli,na,Roma
"Quadrilocale via Gaudenzio Fantoli, Portuense, Roma",299000.0,4,132.0,2,4,https://www.immobiliare.it/annunci/103855759/,Portuense,na,Roma
"Quadrilocale via Simone Mosca, Torrevecchia, Roma",339000.0,4,113.0,1,4,https://www.immobiliare.it/annunci/102011468/,Torrevecchia,na,Roma
"Trilocale via del Pescaccio 101, Pisana - Bravetta, Roma",225000.0,3,79.0,2,3,https://www.immobiliare.it/annunci/104302559/,Pisana - Bravetta,na,Roma
"Appartamento via Nicola Martelli, Euclide, Roma",2450000.0,5+,350.0,3,5+,https://www.immobiliare.it/annunci/101190539/,Euclide,na,Roma
"Trilocale via Adolfo Omodeo 29, Appio Latino, Roma",599000.0,3,117.0,1,3,https://www.immobiliare.it/annunci/93024730/,Appio Latino,na,Roma
"Bilocale via degli Estensi, Pisana - Bravetta, Roma",270000.0,2,56.0,1,2,https://www.immobiliare.it/annunci/104328689/,Pisana - Bravetta,na,Roma
"Appartamento via Crescenzio, Borgo, Roma",930000.0,5,140.0,3+,5,https://www.immobiliare.it/annunci/103373282/,Borgo,na,Roma
"Quadrilocale piazza Pio XI, Gregorio VII - Piccolomini, Roma",430000.0,4,150.0,1,4,https://www.immobiliare.it/annunci/101289709/,Gregorio VII - Piccolomini,na,Roma
"Monolocale via dei Bruzi, San Lorenzo, Roma",249000.0,na,42.0,1,1,https://www.immobiliare.it/annunci/103779092/,San Lorenzo,na,Roma
"Quadrilocale via Pienza 251, Nuovo Salario, Roma",410000.0,4,141.0,2,4,https://www.immobiliare.it/annunci/74363752/,Nuovo Salario,na,Roma
"Quadrilocale piazza Vinci 19, Nuovo Salario, Roma",375000.0,4,118.0,2,4,https://www.immobiliare.it/annunci/103301678/,Nuovo Salario,na,Roma
"Attico piazza dei Giuochi Delfici, Vigna Clara - Vigna Stelluti, Roma",2690000.0,5+,360.0,3+,5+,https://www.immobiliare.it/annunci/103010614/,Vigna Clara - Vigna Stelluti,na,Roma
"Monolocale viale Londra 47, Rinnovamento, Roma",76000.0,na,46.0,1,1,https://www.immobiliare.it/annunci/99889904/,Rinnovamento,na,Roma
"Quadrilocale via Cassia 19, Ponte Milvio, Roma",580000.0,4,130.0,2,4,https://www.immobiliare.it/annunci/98506110/,Ponte Milvio,na,Roma
"Quadrilocale via Etna, Città Giardino, Roma",525000.0,4,130.0,2,4,https://www.immobiliare.it/annunci/100259040/,Città Giardino,na,Roma
"Trilocale via Appia Nuova 503, Furio Camillo, Roma",359000.0,3,91.0,1,3,https://www.immobiliare.it/annunci/103559380/,Furio Camillo,na,Roma
"Bilocale viale Aldo Ballarin 110, Tintoretto, Roma",260000.0,2,71.0,1,2,https://www.immobiliare.it/annunci/103072246/,Tintoretto,na,Roma
"Appartamento via Giovanni Battista De Rossi, Bologna, Roma",1275000.0,5+,205.0,2,5+,https://www.immobiliare.it/annunci/104144439/,Bologna,na,Roma
"Appartamento piazza di Pietra, Pantheon, Roma",1720000.0,5+,238.0,2,5+,https://www.immobiliare.it/annunci/103593004/,Pantheon,na,Roma
"Quadrilocale piazza Benedetto Cairoli, Campo de' Fiori, Roma",1320000.0,4,209.0,2,4,https://www.immobiliare.it/annunci/101244451/,Campo de' Fiori,na,Roma
"Open space Circonvallazione Casilina, Pigneto, Roma",289000.0,na,55.0,1,1,https://www.immobiliare.it/annunci/103807518/,Pigneto,na,Roma
"Trilocale via Giambattista Soria, Battistini - Primavalle, Roma",250000.0,3,81.0,1,3,https://www.immobiliare.it/annunci/103361726/,Battistini - Primavalle,na,Roma
"Bilocale via Tertenia 29, Ponte Galeria, Roma",130000.0,2,50.0,1,2,https://www.immobiliare.it/annunci/104057781/,Ponte Galeria,na,Roma
"Trilocale via Soveria Mannelli, Anagnina, Roma",260000.0,3,83.0,1,3,https://www.immobiliare.it/annunci/81080887/,Anagnina,na,Roma
"Trilocale viale della Primavera, Centocelle, Roma",265000.0,3,105.0,1,3,https://www.immobiliare.it/annunci/102679360/,Centocelle,na,Roma
"Attico via delle Sirene, Ostia Ponente, Roma",219000.0,2,80.0,1,2,https://www.immobiliare.it/annunci/101122127/,Ostia Ponente,na,Roma
"Appartamento via Bolzano 28, Trieste - Coppedè, Roma",1290000.0,5+,224.0,3,5+,https://www.immobiliare.it/annunci/103531656/,Trieste - Coppedè,na,Roma
"Bilocale via Cecilia Deganutti, Casalotti, Roma",194000.0,2,60.0,1,2,https://www.immobiliare.it/annunci/103605272/,Casalotti,na,Roma
"Bilocale via Ugo Niutta 2, Torpignattara, Roma",205000.0,2,58.0,1,2,https://www.immobiliare.it/annunci/103925689/,Torpignattara,na,Roma
"Appartamento viale Pantelleria 2, Città Giardino, Roma",569000.0,5,180.0,2,5,https://www.immobiliare.it/annunci/103501940/,Città Giardino,na,Roma
"Quadrilocale via dei Monti Parioli 44, Parioli, Roma",990000.0,4,198.0,3,4,https://www.immobiliare.it/annunci/99740788/,Parioli,na,Roma
"Trilocale Lungomare Paolo Toscanelli, 88, Ostia Levante, Roma",349000.0,3,111.0,2,3,https://www.immobiliare.it/annunci/101184523/,Ostia Levante,na,Roma
"Quadrilocale via Pienza, Nuovo Salario, Roma",395000.0,4,138.0,2,4,https://www.immobiliare.it/annunci/103860595/,Nuovo Salario,na,Roma
"Villa bifamiliare via Italo Panattoni 119, Cassia - San Godenzo, Roma",525000.0,5+,190.0,3,5+,https://www.immobiliare.it/annunci/100830219/,Cassia - San Godenzo,na,Roma
"Appartamento via Flaminia, Flaminio, Roma",1395000.0,5+,210.0,3+,5+,https://www.immobiliare.it/annunci/103665460/,Flaminio,na,Roma
"Trilocale piazza Gondar 22, Africano - Villa Chigi, Roma",330000.0,3,64.0,1,3,https://www.immobiliare.it/annunci/103412342/,Africano - Villa Chigi,na,Roma
"Appartamento via di Sant'Erasmo, San Giovanni, Roma",1550000.0,5+,278.0,3,5+,https://www.immobiliare.it/annunci/100403310/,San Giovanni,na,Roma
"Trilocale via alfonso alberghetti 38, Torre Angela, Roma",139000.0,3,80.0,1,3,https://www.immobiliare.it/annunci/101142987/,Torre Angela,na,Roma
"Trilocale via Val Pellice 53, Conca d'Oro - Valli, Roma",370000.0,3,94.0,2,3,https://www.immobiliare.it/annunci/102252806/,Conca d'Oro - Valli,na,Roma
"Trilocale via Sylva Koscina, Porta di Roma, Roma",340000.0,3,84.0,2,3,https://www.immobiliare.it/annunci/100869403/,Porta di Roma,na,Roma
Palazzo - Edificio in Vendita,2000000.0,5+,650.0,3+,5+,https://www.immobiliare.it/annunci/102957696/,Appio Latino,na,Roma
"Appartamento via San Damaso, Gregorio VII - Piccolomini, Roma",830000.0,5+,216.0,3,5+,https://www.immobiliare.it/annunci/102330328/,Gregorio VII - Piccolomini,na,Roma
"Bilocale via Poggio Moiano 32, Africano - Villa Chigi, Roma",195000.0,2,45.0,1,2,https://www.immobiliare.it/annunci/103542900/,Africano - Villa Chigi,na,Roma
"Trilocale via Guazzora, Piana del Sole, Roma",225000.0,3,80.0,2,3,https://www.immobiliare.it/annunci/104168241/,Piana del Sole,na,Roma
"Bilocale viale Giorgio Ribotta, Torrino, Roma",590000.0,2,88.0,1,2,https://www.immobiliare.it/annunci/103051842/,Torrino,na,Roma
"Appartamento via Camillo Iacobini, Nuovo Salario, Roma",495000.0,5+,175.0,3,5+,https://www.immobiliare.it/annunci/103913693/,Nuovo Salario,na,Roma
"Bilocale via Santorre Santarosa 30, Villa Bonelli, Roma",195000.0,2,63.0,1,2,https://www.immobiliare.it/annunci/96082992/,Villa Bonelli,na,Roma
"Quadrilocale via Quadrelle, 42, Monte Migliore, Roma",235000.0,4,115.0,2,4,https://www.immobiliare.it/annunci/101683597/,Monte Migliore,na,Roma
"Quadrilocale via Pasquale Tuozzi 35, San Basilio, Roma",295000.0,4,103.0,2,4,https://www.immobiliare.it/annunci/104279535/,San Basilio,na,Roma
"Appartamento via della Farnesina 23, Ponte Milvio, Roma",850000.0,5+,380.0,3,5+,https://www.immobiliare.it/annunci/103109262/,Ponte Milvio,na,Roma
"Bilocale via Leone IV, Prati, Roma",460000.0,2,65.0,1,2,https://www.immobiliare.it/annunci/76484110/,Prati,na,Roma
"Bilocale via Andrea Cascella, Mezzocammino, Roma",229000.0,2,44.0,1,2,https://www.immobiliare.it/annunci/89416023/,Mezzocammino,na,Roma
"Trilocale via Passo del Turchino 60, Tufello, Roma",340000.0,3,88.0,2,3,https://www.immobiliare.it/annunci/103932953/,Tufello,na,Roma
"Bilocale via Cardinale Luigi Traglia, Ponte di Nona, Roma",150000.0,2,60.0,1,2,https://www.immobiliare.it/annunci/103697586/,Ponte di Nona,na,Roma
"Trilocale viale delle Medaglie d'Oro 262, Medaglie d'Oro, Roma",269000.0,3,75.0,1,3,https://www.immobiliare.it/annunci/103573850/,Medaglie d'Oro,na,Roma
"Trilocale via Costa Volpino 16, Valle Muricana, Roma",189000.0,3,90.0,1,3,https://www.immobiliare.it/annunci/101687997/,Valle Muricana,na,Roma
"Trilocale viale dei Salesiani, Cinecittà, Roma",275000.0,3,110.0,1,3,https://www.immobiliare.it/annunci/103671406/,Cinecittà,na,Roma
"Appartamento via Veio, San Giovanni, Roma",550000.0,5,141.0,1,5,https://www.immobiliare.it/annunci/101586201/,San Giovanni,na,Roma
"Villa bifamiliare via del Casale Lumbroso, Massimina, Roma",449000.0,5+,250.0,3,5+,https://www.immobiliare.it/annunci/104135863/,Massimina,na,Roma
"Bilocale via Andrea Cascella, Mezzocammino, Roma",320000.0,2,52.0,1,2,https://www.immobiliare.it/annunci/80294489/,Mezzocammino,na,Roma
"Trilocale via Piero Tellini, Porta di Roma, Roma",249000.0,3,65.0,1,3,https://www.immobiliare.it/annunci/104290829/,Porta di Roma,na,Roma
"Monolocale viale Cortina D'Ampezzo 251, Cortina d'Ampezzo, Roma",460000.0,na,74.0,1,1,https://www.immobiliare.it/annunci/101966948/,Cortina d'Ampezzo,na,Roma
"Appartamento Lungotevere Flaminio 22, Flaminio, Roma",475000.0,5,95.0,1,5,https://www.immobiliare.it/annunci/101720957/,Flaminio,na,Roma
"Trilocale via Montaione, Nuovo Salario, Roma",312000.0,3,105.0,2,3,https://www.immobiliare.it/annunci/103234174/,Nuovo Salario,na,Roma
"Bilocale via Antonio dal Zotto snc, Mezzocammino, Roma",305000.0,2,68.0,1,2,https://www.immobiliare.it/annunci/101761145/,Mezzocammino,na,Roma
"Bilocale via Fiume Giallo, Torrino, Roma",229000.0,2,84.0,1,2,https://www.immobiliare.it/annunci/103499072/,Torrino,na,Roma
"Trilocale via Guazzora, Piana del Sole, Roma",200000.0,3,85.0,2,3,https://www.immobiliare.it/annunci/104169599/,Piana del Sole,na,Roma
"Villa unifamiliare via valeria moriconi 54, Bufalotta, Roma",650000.0,5+,200.0,3,5+,https://www.immobiliare.it/annunci/103851409/,Bufalotta,na,Roma
"Trilocale via Tiburtina 1004, Tor Cervara, Roma",318500.0,3,105.0,2,3,https://www.immobiliare.it/annunci/101572043/,Tor Cervara,na,Roma
"Trilocale via Tiburtina 1004, Tor Cervara, Roma",215500.0,3,70.0,1,3,https://www.immobiliare.it/annunci/101572841/,Tor Cervara,na,Roma
"Quadrilocale via Vittorio Montiglio, Gemelli - Pineta Sacchetti, Roma",479000.0,4,127.0,2,4,https://www.immobiliare.it/annunci/103826371/,Gemelli - Pineta Sacchetti,na,Roma
"Villa plurifamiliare via Galla Placidia, Casal Bruciato, Roma",580000.0,5+,112.0,3,5+,https://www.immobiliare.it/annunci/104175941/,Casal Bruciato,na,Roma
"Quadrilocale via Elio Vittorini 110, Fonte Ostiense, Roma",430000.0,4,127.0,2,4,https://www.immobiliare.it/annunci/103638120/,Fonte Ostiense,na,Roma
"Appartamento via Germanico, Prati, Roma",650000.0,5+,210.0,2,5+,https://www.immobiliare.it/annunci/101727065/,Prati,na,Roma
"Bilocale via vitellia, Monteverde Vecchio, Roma",210000.0,2,40.0,1,2,https://www.immobiliare.it/annunci/102100832/,Monteverde Vecchio,na,Roma
"Bilocale via Massimo Grillandi, Fonte Ostiense, Roma",253000.0,2,51.0,1,2,https://www.immobiliare.it/annunci/102649196/,Fonte Ostiense,na,Roma
"Quadrilocale via Tuscania 3, Fleming, Roma",320000.0,4,140.0,3,4,https://www.immobiliare.it/annunci/104265657/,Fleming,na,Roma
"Trilocale via Mar Glaciale Artico 18, Ostia Levante, Roma",220000.0,3,106.0,2,3,https://www.immobiliare.it/annunci/100831295/,Ostia Levante,na,Roma
"Quadrilocale viale della Grande Muraglia, Torrino, Roma",570000.0,4,150.0,2,4,https://www.immobiliare.it/annunci/82663381/,Torrino,na,Roma
"Bilocale via Giovanni Battista Radice 21, Ponte Mammolo, Roma",149000.0,2,60.0,1,2,https://www.immobiliare.it/annunci/103528980/,Ponte Mammolo,na,Roma
"Appartamento via XXIV maggio, Monti, Roma",3550000.0,5+,355.0,3+,5+,https://www.immobiliare.it/annunci/99416354/,Monti,na,Roma
"Attico via di Vigna Stelluti, 146, Vigna Clara - Vigna Stelluti, Roma",800000.0,3,131.0,2,3,https://www.immobiliare.it/annunci/103116988/,Vigna Clara - Vigna Stelluti,na,Roma
"Trilocale via Attilio Benigni, 100, Talenti - Monte Sacro, Roma",249000.0,3,86.0,1,3,https://www.immobiliare.it/annunci/102116852/,Talenti - Monte Sacro,na,Roma
"Quadrilocale via Giulio Bizzozero, La Giustiniana, Roma",245000.0,4,120.0,2,4,https://www.immobiliare.it/annunci/102870932/,La Giustiniana,na,Roma
"Appartamento viale degli Ammiragli, Cipro, Roma",495000.0,5,116.0,2,5,https://www.immobiliare.it/annunci/103841439/,Cipro,na,Roma
"Quadrilocale via Alessandria 63, Salario - Porta Pia, Roma",630000.0,4,99.0,2,4,https://www.immobiliare.it/annunci/103691288/,Salario - Porta Pia,na,Roma
"Trilocale via Nomentana 473, Bologna, Roma",400000.0,3,90.0,2,3,https://www.immobiliare.it/annunci/100439242/,Bologna,na,Roma
"Appartamento via della Mendola 190, Cortina d'Ampezzo, Roma",585000.0,5,143.0,2,5,https://www.immobiliare.it/annunci/103012432/,Cortina d'Ampezzo,na,Roma
"Bilocale via Attilio Benigni, 100, Talenti - Monte Sacro, Roma",174000.0,2,60.0,1,2,https://www.immobiliare.it/annunci/102135412/,Talenti - Monte Sacro,na,Roma
"Monolocale via DELLA SANTABARBARA, Ostia Ponente, Roma",119000.0,na,32.0,1,1,https://www.immobiliare.it/annunci/101761937/,Ostia Ponente,na,Roma
"Bilocale via Casal Tidei 54, San Basilio, Roma",157000.0,2,46.0,1,2,https://www.immobiliare.it/annunci/65769171/,San Basilio,na,Roma
"Bilocale via Stresa 27, Camilluccia - Farnesina, Roma",195000.0,2,54.0,1,2,https://www.immobiliare.it/annunci/104063835/,Camilluccia - Farnesina,na,Roma
"Trilocale via Rocca Priora, Colli Albani, Roma",279000.0,3,65.0,1,3,https://www.immobiliare.it/annunci/103328590/,Colli Albani,na,Roma
"Villa a schiera via Guarene, Piana del Sole, Roma",225000.0,3,89.0,2,3,https://www.immobiliare.it/annunci/97229746/,Piana del Sole,na,Roma
"Bilocale via Portuense 489, Portuense, Roma",199000.0,2,50.0,1,2,https://www.immobiliare.it/annunci/104049857/,Portuense,na,Roma
"Quadrilocale via Nicola Pellati 80, Portuense, Roma",495000.0,4,155.0,2,4,https://www.immobiliare.it/annunci/97938050/,Portuense,na,Roma
"Trilocale via di Giardinetti, Giardinetti, Roma",107000.0,3,70.0,1,3,https://www.immobiliare.it/annunci/104171195/,Giardinetti,na,Roma
"Trilocale via Baldo degli Ubaldi 272, Gregorio VII - Piccolomini, Roma",485000.0,3,140.0,1,3,https://www.immobiliare.it/annunci/99356868/,Gregorio VII - Piccolomini,na,Roma
"Bilocale via Di Tor Pagnotta, Tor Pagnotta, Roma",170000.0,2,50.0,1,2,https://www.immobiliare.it/annunci/94100066/,Tor Pagnotta,na,Roma
"Attico vicolo della Moretta, Via Giulia, Roma",1095000.0,3,104.0,2,3,https://www.immobiliare.it/annunci/103476252/,Via Giulia,na,Roma
"Bilocale via San Tommaso d'Aquino, Piazzale degli Eroi, Roma",290000.0,2,65.0,1,2,https://www.immobiliare.it/annunci/88442337/,Piazzale degli Eroi,na,Roma
"Appartamento via Fogliano, Trieste - Coppedè, Roma",1070000.0,5+,160.0,2,5+,https://www.immobiliare.it/annunci/104323257/,Trieste - Coppedè,na,Roma
"Quadrilocale via Enrico di San Martino Valperga, Villa Bonelli, Roma",525000.0,4,138.0,2,4,https://www.immobiliare.it/annunci/102573594/,Villa Bonelli,na,Roma
"Quadrilocale via capo miseno, Città Giardino, Roma",480000.0,4,131.0,2,4,https://www.immobiliare.it/annunci/104265151/,Città Giardino,na,Roma
"Bilocale via Luigi De Marchi 19, Castel di Leva, Roma",165000.0,2,60.0,1,2,https://www.immobiliare.it/annunci/79444675/,Castel di Leva,na,Roma
"Attico piazza Mignanelli, Spagna, Roma",6450000.0,5+,338.0,3+,5+,https://www.immobiliare.it/annunci/102302042/,Spagna,na,Roma
"Appartamento via Calalzo, Cortina d'Ampezzo, Roma",920000.0,5+,230.0,3,5+,https://www.immobiliare.it/annunci/103982767/,Cortina d'Ampezzo,na,Roma
"Monolocale viale Delle Provincie, Bologna, Roma",199000.0,na,40.0,1,1,https://www.immobiliare.it/annunci/92866922/,Bologna,na,Roma
"Quadrilocale via Nicola Pellati 80, Portuense, Roma",475000.0,4,150.0,2,4,https://www.immobiliare.it/annunci/103033318/,Portuense,na,Roma
"Villa unifamiliare via Antonio Zanoni, Castel di Leva, Roma",1430000.0,5+,610.0,3+,5+,https://www.immobiliare.it/annunci/100349526/,Castel di Leva,na,Roma
"Monolocale via Casal Tidei 14, San Basilio, Roma",113000.0,na,37.0,1,1,https://www.immobiliare.it/annunci/65768315/,San Basilio,na,Roma
"Attico via Guido Ascoli, Castel di Leva, Roma",158000.0,2,55.0,1,2,https://www.immobiliare.it/annunci/74262112/,Castel di Leva,na,Roma
"Trilocale via Monte Cervialto, Nuovo Salario, Roma",315000.0,3,111.0,1,3,https://www.immobiliare.it/annunci/103736886/,Nuovo Salario,na,Roma
"Attico via Cassia 1004, Grottarossa - Saxa Rubra, Roma",395000.0,4,116.0,2,4,https://www.immobiliare.it/annunci/103732754/,Grottarossa - Saxa Rubra,na,Roma
"Trilocale via degli Zingari, Monti, Roma",590000.0,3,91.0,1,3,https://www.immobiliare.it/annunci/102420752/,Monti,na,Roma
"Quadrilocale via Alberto da Giussano 17, Pigneto, Roma",329000.0,4,106.0,2,4,https://www.immobiliare.it/annunci/104134477/,Pigneto,na,Roma
"Attico via del Monte delle Piche, Trullo - Colle del Sole, Roma",259000.0,3,80.0,1,3,https://www.immobiliare.it/annunci/93195786/,Trullo - Colle del Sole,na,Roma
"Trilocale buono stato, primo piano, San Giovanni, Roma",409000.0,3,102.0,1,3,https://www.immobiliare.it/annunci/104066219/,San Giovanni,na,Roma
"Quadrilocale via dell'Acqua traversa, Cortina d'Ampezzo, Roma",690000.0,4,110.0,2,4,https://www.immobiliare.it/annunci/102243610/,Cortina d'Ampezzo,na,Roma
"Quadrilocale buono stato, settimo piano, Piazzale degli Eroi, Roma",519000.0,4,110.0,2,4,https://www.immobiliare.it/annunci/104059285/,Piazzale degli Eroi,na,Roma
"Quadrilocale buono stato, settimo piano, Prati, Roma",519000.0,4,110.0,2,4,https://www.immobiliare.it/annunci/103709272/,Prati,na,Roma
"Trilocale da ristrutturare, piano terra, Gregorio VII - Piccolomini, Roma",359000.0,3,125.0,2,3,https://www.immobiliare.it/annunci/103671944/,Gregorio VII - Piccolomini,na,Roma
"Trilocale via delle Sequoie 20, Centocelle, Roma",235000.0,3,96.0,2,3,https://www.immobiliare.it/annunci/104138791/,Centocelle,na,Roma
"Bilocale via Luigi De Marchi 7, Castel di Leva, Roma",162000.0,2,56.0,1,2,https://www.immobiliare.it/annunci/79521911/,Castel di Leva,na,Roma
"Attico via Carlo Linneo, Parioli, Roma",,5+,225.0,2,5+,https://www.immobiliare.it/annunci/104183833/,Parioli,na,Roma
